book_name,chapter,verse,word_order,wordform,target_verse_1,target_wo_1,relation_1,target_verse_2,target_wo_2,relation_2
Revelation,2,7,5,ti/,,,,,,
Revelation,2,7,6,to\,,,,,,
Revelation,2,7,7,pneu=ma,,,,,,
Revelation,2,7,8,le/gei,,,,,,
Revelation,2,7,9,tai=s,,,,,,
Revelation,2,7,10,e)kklhsi/ais.,,,,,,
Revelation,2,7,11,tw=|,,,,,,
Revelation,2,7,12,nikw=nti,,,,,,
Revelation,2,7,13,dw/sw,,,,,,
Revelation,2,7,14,au)tw=|,,,,,,
Revelation,2,7,15,fagei=n,,,,,,
Revelation,2,7,16,e)k,,,,,,
Revelation,2,7,17,tou=,,,,,,
Revelation,2,7,18,cu/lou,,,,,,
Revelation,2,7,19,th=s,,,,,,
Revelation,2,7,20,"zwh=s,",,,,,,
Revelation,2,7,21,o(/,,,,,,
Revelation,2,7,22,e)stin,,,,,,
Revelation,2,7,23,e)n,,,,,,
Revelation,2,7,24,tw=|,,,,,,
Revelation,2,7,25,paradei/sw|,,,,,,
Revelation,2,7,26,tou=,,,,,,
Revelation,2,7,27,⸀qeou=.,,,,,,
Revelation,2,8,1,*kai\,,,,,,
Revelation,2,8,2,tw=|,,,,,,
Revelation,2,8,3,a)gge/lw|,,,,,,
Revelation,2,8,4,⸀th=s,,,,,,
Revelation,2,8,5,e)n,,,,,,
Revelation,2,8,6,*smu/rnh|,,,,,,
Revelation,2,8,7,e)kklhsi/as,,,,,,
Revelation,2,8,8,gra/yon·,,,,,,
Revelation,2,8,9,*ta/de,,,,,,
Revelation,2,8,10,le/gei,,,,,,
Revelation,2,8,11,o(,,,,,,
Revelation,2,8,12,prw=tos,,,,,,
Revelation,2,8,13,kai\,,,,,,
Revelation,2,8,14,o(,,,,,,
Revelation,2,8,15,"e)/sxatos,",,,,,,
Revelation,2,8,16,o(\s,,,,,,
Revelation,2,8,17,e)ge/neto,,,,,,
Revelation,2,8,18,nekro\s,,,,,,
Revelation,2,8,19,kai\,,,,,,
Revelation,2,8,20,e)/zhsen·,,,,,,
Revelation,2,9,1,*oi)=da/,,,,,,
Revelation,2,9,2,⸀sou,,,,,,
Revelation,2,9,3,th\n,,,,,,
Revelation,2,9,4,qli=yin,,,,,,
Revelation,2,9,5,kai\,,,,,,
Revelation,2,9,6,th\n,,,,,,
Revelation,2,9,7,"ptwxei/an,",,,,,,
Revelation,2,9,8,a)lla\,,,,,,
Revelation,2,9,9,plou/sios,,,,,,
Revelation,2,9,10,"ei)=,",,,,,,
Revelation,2,9,11,kai\,,,,,,
Revelation,2,9,12,th\n,,,,,,
Revelation,2,9,13,blasfhmi/an,,,,,,
Revelation,2,9,14,e)k,,,,,,
Revelation,2,9,15,tw=n,,,,,,
Revelation,2,9,16,lego/ntwn,,,,,,
Revelation,2,9,17,*)ioudai/ous,,,,,,
Revelation,2,9,18,ei)=nai,,,,,,
Revelation,2,9,19,"e(autou/s,",,,,,,
Revelation,2,9,20,kai\,,,,,,
Revelation,2,9,21,ou)k,,,,,,
Revelation,2,9,22,"ei)si/n,",,,,,,
Revelation,2,9,23,a)lla\,,,,,,
Revelation,2,9,24,sunagwgh\,,,,,,
Revelation,2,9,25,tou=,,,,,,
Revelation,2,9,26,*satana=.,,,,,,
Revelation,2,10,1,⸀mhde\n,,,,,,
Revelation,2,10,2,fobou=,,,,,,
Revelation,2,10,3,a(\,,,,,,
Revelation,2,10,4,me/lleis,,,,,,
Revelation,2,10,5,⸀pa/sxein.,,,,,,
Revelation,2,10,6,⸀i)dou\,,,,,,
Revelation,2,10,7,me/llei,,,,,,
Revelation,2,10,8,⸀ba/llein,,,,,,
Revelation,2,10,9,o(,,,,,,
Revelation,2,10,10,dia/bolos,,,,,,
Revelation,2,10,11,e)c,,,,,,
Revelation,2,10,12,u(mw=n,,,,,,
Revelation,2,10,13,ei)s,,,,,,
Revelation,2,10,14,fulakh\n,,,,,,
Revelation,2,10,15,i(/na,,,,,,
Revelation,2,10,16,"peirasqh=te,",,,,,,
Revelation,2,10,17,kai\,,,,,,
Revelation,2,10,18,⸀e(/cete,,,,,,
Revelation,2,10,19,qli=yin,,,,,,
Revelation,2,10,20,h(merw=n,,,,,,
Revelation,2,10,21,de/ka.,,,,,,
Revelation,2,10,22,gi/nou,,,,,,
Revelation,2,10,23,pisto\s,,,,,,
Revelation,2,10,24,a)/xri,,,,,,
Revelation,2,10,25,"qana/tou,",,,,,,
Revelation,2,10,26,kai\,,,,,,
Revelation,2,10,27,dw/sw,,,,,,
Revelation,2,10,28,soi,,,,,,
Revelation,2,10,29,to\n,,,,,,
Revelation,2,10,30,ste/fanon,,,,,,
Revelation,2,10,31,th=s,,,,,,
Revelation,2,10,32,zwh=s.,,,,,,
Revelation,2,11,1,o(,,,,,,
Revelation,2,11,2,e)/xwn,,,,,,
Revelation,2,11,3,ou)=s,,,,,,
Revelation,2,11,4,a)kousa/tw,,,,,,
Revelation,2,11,5,ti/,,,,,,
Revelation,2,11,6,to\,,,,,,
Revelation,2,11,7,pneu=ma,,,,,,
Revelation,2,11,8,le/gei,,,,,,
Revelation,2,11,9,tai=s,,,,,,
Revelation,2,11,10,e)kklhsi/ais.,,,,,,
Revelation,2,11,11,o(,,,,,,
Revelation,2,11,12,nikw=n,,,,,,
Revelation,2,11,13,ou),,,,,,
Revelation,2,11,14,mh\,,,,,,
Revelation,2,11,15,a)dikhqh=|,,,,,,
Revelation,2,11,16,e)k,,,,,,
Revelation,2,11,17,tou=,,,,,,
Revelation,2,11,18,qana/tou,,,,,,
Revelation,2,11,19,tou=,,,,,,
Revelation,2,11,20,deute/rou.,,,,,,
Revelation,2,12,1,*kai\,,,,,,
Revelation,2,12,2,tw=|,,,,,,
Revelation,2,12,3,a)gge/lw|,,,,,,
Revelation,2,12,4,th=s,,,,,,
Revelation,2,12,5,e)n,,,,,,
Revelation,2,12,6,*perga/mw|,,,,,,
Revelation,2,12,7,e)kklhsi/as,,,,,,
Revelation,2,12,8,gra/yon·,,,,,,
Revelation,2,12,9,*ta/de,,,,,,
Revelation,2,12,10,le/gei,,,,,,
Revelation,2,12,11,o(,,,,,,
Revelation,2,12,12,e)/xwn,,,,,,
Revelation,2,12,13,th\n,,,,,,
Revelation,2,12,14,r(omfai/an,,,,,,
Revelation,2,12,15,th\n,,,,,,
Revelation,2,12,16,di/stomon,,,,,,
Revelation,2,12,17,th\n,,,,,,
Revelation,2,12,18,o)cei=an·,,,,,,
Revelation,2,13,1,⸀*oi)=da,,,,,,
Revelation,2,13,2,pou=,,,,,,
Revelation,2,13,3,"katoikei=s,",,,,,,
Revelation,2,13,4,o(/pou,,,,,,
Revelation,2,13,5,o(,,,,,,
Revelation,2,13,6,qro/nos,,,,,,
Revelation,2,13,7,tou=,,,,,,
Revelation,2,13,8,"*satana=,",,,,,,
Revelation,2,13,9,kai\,,,,,,
Revelation,2,13,10,kratei=s,,,,,,
Revelation,2,13,11,to\,,,,,,
Revelation,2,13,12,o)/noma/,,,,,,
Revelation,2,13,13,"mou,",,,,,,
Revelation,2,13,14,kai\,,,,,,
Revelation,2,13,15,ou)k,,,,,,
Revelation,2,13,16,h)rnh/sw,,,,,,
Revelation,2,13,17,th\n,,,,,,
Revelation,2,13,18,pi/stin,,,,,,
Revelation,2,13,19,mou,,,,,,
Revelation,2,13,20,⸀kai\,,,,,,
Revelation,2,13,21,e)n,,,,,,
Revelation,2,13,22,tai=s,,,,,,
Revelation,2,13,23,⸀h(me/rais,,,,,,
Revelation,2,13,24,"*)antipa=s,",,,,,,
Revelation,2,13,25,o(,,,,,,
Revelation,2,13,26,ma/rtus,,,,,,
Revelation,2,13,27,"mou,",,,,,,
Revelation,2,13,28,o(,,,,,,
Revelation,2,13,29,pisto/s,,,,,,
Revelation,2,13,30,"⸀mou,",,,,,,
Revelation,2,13,31,o(\s,,,,,,
Revelation,2,13,32,a)pekta/nqh,,,,,,
Revelation,2,13,33,par’,,,,,,
Revelation,2,13,34,"u(mi=n,",,,,,,
Revelation,2,13,35,o(/pou,,,,,,
Revelation,2,13,36,o(,,,,,,
Revelation,2,13,37,*satana=s,,,,,,
Revelation,2,13,38,katoikei=.,,,,,,
Revelation,2,14,1,a)lla\,,,,,,
Revelation,2,14,2,e)/xw,,,,,,
Revelation,2,14,3,kata\,,,,,,
Revelation,2,14,4,sou=,,,,,,
Revelation,2,14,5,"o)li/ga,",,,,,,
Revelation,2,14,6,o(/ti,,,,,,
Revelation,2,14,7,e)/xeis,,,,,,
Revelation,2,14,8,e)kei=,,,,,,
Revelation,2,14,9,kratou=ntas,,,,,,
Revelation,2,14,10,th\n,,,,,,
Revelation,2,14,11,didaxh\n,,,,,,
Revelation,2,14,12,"*balaa/m,",,,,,,
Revelation,2,14,13,o(\s,,,,,,
Revelation,2,14,14,⸂e)di/dasken,,,,,,
Revelation,2,14,15,tw=|⸃,,,,,,
Revelation,2,14,16,*bala\k,,,,,,
Revelation,2,14,17,balei=n,,,,,,
Revelation,2,14,18,ska/ndalon,,,,,,
Revelation,2,14,19,e)nw/pion,,,,,,
Revelation,2,14,20,tw=n,,,,,,
Revelation,2,14,21,ui(w=n,,,,,,
Revelation,2,14,22,"*)israh/l,",,,,,,
Revelation,2,14,23,⸀fagei=n,,,,,,
Revelation,2,14,24,ei)dwlo/quta,,,,,,
Revelation,2,14,25,kai\,,,,,,
Revelation,2,14,26,porneu=sai·,,,,,,
Revelation,2,15,1,ou(/tws,,,,,,
Revelation,2,15,2,e)/xeis,,,,,,
Revelation,2,15,3,kai\,,,,,,
Revelation,2,15,4,su\,,,,,,
Revelation,2,15,5,kratou=ntas,,,,,,
Revelation,2,15,6,th\n,,,,,,
Revelation,2,15,7,⸀didaxh\n,,,,,,
Revelation,2,15,8,*nikolai+tw=n,,,,,,
Revelation,2,15,9,o(moi/ws.,,,,,,
Revelation,2,16,1,metano/hson,,,,,,
Revelation,2,16,2,ou)=n·,,,,,,
Revelation,2,16,3,ei),,,,,,
Revelation,2,16,4,de\,,,,,,
Revelation,2,16,5,"mh/,",,,,,,
Revelation,2,16,6,e)/rxomai/,,,,,,
Revelation,2,16,7,soi,,,,,,
Revelation,2,16,8,"taxu/,",,,,,,
Revelation,2,16,9,kai\,,,,,,
Revelation,2,16,10,polemh/sw,,,,,,
Revelation,2,16,11,met’,,,,,,
Revelation,2,16,12,au)tw=n,,,,,,
Revelation,2,16,13,e)n,,,,,,
Revelation,2,16,14,th=|,,,,,,
Revelation,2,16,15,r(omfai/a|,,,,,,
Revelation,2,16,16,tou=,,,,,,
Revelation,2,16,17,sto/mato/s,,,,,,
Revelation,2,16,18,mou.,,,,,,
Revelation,2,17,1,o(,,,,,,
Revelation,2,17,2,e)/xwn,,,,,,
Revelation,2,17,3,ou)=s,,,,,,
Revelation,2,17,4,a)kousa/tw,,,,,,
Revelation,2,17,5,ti/,,,,,,
Revelation,2,17,6,to\,,,,,,
Revelation,2,17,7,pneu=ma,,,,,,
Revelation,2,17,8,le/gei,,,,,,
Revelation,2,17,9,tai=s,,,,,,
Revelation,2,17,10,e)kklhsi/ais.,,,,,,
Revelation,2,17,11,tw=|,,,,,,
Revelation,2,17,12,nikw=nti,,,,,,
Revelation,2,17,13,dw/sw,,,,,,
Revelation,2,17,14,⸀au)tw=|,,,,,,
Revelation,2,17,15,tou=,,,,,,
Revelation,2,17,16,ma/nna,,,,,,
Revelation,2,17,17,tou=,,,,,,
Revelation,2,17,18,"kekrumme/nou,",,,,,,
Revelation,2,17,19,kai\,,,,,,
Revelation,2,17,20,dw/sw,,,,,,
Revelation,2,17,21,au)tw=|,,,,,,
Revelation,2,17,22,yh=fon,,,,,,
Revelation,2,17,23,"leukh/n,",,,,,,
Revelation,2,17,24,kai\,,,,,,
Revelation,2,17,25,e)pi\,,,,,,
Revelation,2,17,26,th\n,,,,,,
Revelation,2,17,27,yh=fon,,,,,,
Revelation,2,17,28,o)/noma,,,,,,
Revelation,2,17,29,kaino\n,,,,,,
Revelation,2,17,30,gegramme/non,,,,,,
Revelation,2,17,31,o(\,,,,,,
Revelation,2,17,32,ou)dei\s,,,,,,
Revelation,2,17,33,oi)=den,,,,,,
Revelation,2,17,34,ei),,,,,,
Revelation,2,17,35,mh\,,,,,,
Revelation,2,17,36,o(,,,,,,
Revelation,2,17,37,lamba/nwn.,,,,,,
Revelation,2,18,1,*kai\,,,,,,
Revelation,2,18,2,tw=|,,,,,,
Revelation,2,18,3,a)gge/lw|,,,,,,
Revelation,2,18,4,⸀th=s,,,,,,
Revelation,2,18,5,e)n,,,,,,
Revelation,2,18,6,*quatei/rois,,,,,,
Revelation,2,18,7,e)kklhsi/as,,,,,,
Revelation,2,18,8,gra/yon·,,,,,,
Revelation,2,18,9,*ta/de,,,,,,
Revelation,2,18,10,le/gei,,,,,,
Revelation,2,18,11,o(,,,,,,
Revelation,2,18,12,ui(o\s,,,,,,
Revelation,2,18,13,tou=,,,,,,
Revelation,2,18,14,"qeou=,",,,,,,
Revelation,2,18,15,o(,,,,,,
Revelation,2,18,16,e)/xwn,,,,,,
Revelation,2,18,17,tou\s,,,,,,
Revelation,2,18,18,o)fqalmou\s,,,,,,
Revelation,2,18,19,au)tou=,,,,,,
Revelation,2,18,20,w(s,,,,,,
Revelation,2,18,21,flo/ga,,,,,,
Revelation,2,18,22,"puro/s,",,,,,,
Revelation,2,18,23,kai\,,,,,,
Revelation,2,18,24,oi(,,,,,,
Revelation,2,18,25,po/des,,,,,,
Revelation,2,18,26,au)tou=,,,,,,
Revelation,2,18,27,o(/moioi,,,,,,
Revelation,2,18,28,xalkoliba/nw|·,,,,,,
Revelation,2,19,1,*oi)=da/,,,,,,
Revelation,2,19,2,sou,,,,,,
Revelation,2,19,3,ta\,,,,,,
Revelation,2,19,4,"e)/rga,",,,,,,
Revelation,2,19,5,kai\,,,,,,
Revelation,2,19,6,th\n,,,,,,
Revelation,2,19,7,⸂a)ga/phn,,,,,,
Revelation,2,19,8,kai\,,,,,,
Revelation,2,19,9,th\n,,,,,,
Revelation,2,19,10,pi/stin⸃,,,,,,
Revelation,2,19,11,kai\,,,,,,
Revelation,2,19,12,th\n,,,,,,
Revelation,2,19,13,diakoni/an,,,,,,
Revelation,2,19,14,kai\,,,,,,
Revelation,2,19,15,th\n,,,,,,
Revelation,2,19,16,u(pomonh/n,,,,,,
Revelation,2,19,17,"sou,",,,,,,
Revelation,2,19,18,kai\,,,,,,
Revelation,2,19,19,ta\,,,,,,
Revelation,2,19,20,e)/rga,,,,,,
Revelation,2,19,21,sou,,,,,,
Revelation,2,19,22,ta\,,,,,,
Revelation,2,19,23,e)/sxata,,,,,,
Revelation,2,19,24,plei/ona,,,,,,
Revelation,2,19,25,tw=n,,,,,,
Revelation,2,19,26,prw/twn.,,,,,,
Revelation,2,20,1,a)lla\,,,,,,
Revelation,2,20,2,e)/xw,,,,,,
Revelation,2,20,3,kata\,,,,,,
Revelation,2,20,4,sou=,,,,,,
Revelation,2,20,5,o(/ti,,,,,,
Revelation,2,20,6,a)fei=s,,,,,,
Revelation,2,20,7,th\n,,,,,,
Revelation,2,20,8,⸀gunai=ka,,,,,,
Revelation,2,20,9,"*)ieza/bel,",,,,,,
Revelation,2,20,10,h(,,,,,,
Revelation,2,20,11,⸀le/gousa,,,,,,
Revelation,2,20,12,e(auth\n,,,,,,
Revelation,2,20,13,"profh=tin,",,,,,,
Revelation,2,20,14,kai\,,,,,,
Revelation,2,20,15,dida/skei,,,,,,
Revelation,2,20,16,kai\,,,,,,
Revelation,2,20,17,plana=|,,,,,,
Revelation,2,20,18,tou\s,,,,,,
Revelation,2,20,19,e)mou\s,,,,,,
Revelation,2,20,20,dou/lous,,,,,,
Revelation,2,20,21,porneu=sai,,,,,,
Revelation,2,20,22,kai\,,,,,,
Revelation,2,20,23,fagei=n,,,,,,
Revelation,2,20,24,ei)dwlo/quta.,,,,,,
Revelation,2,21,1,kai\,,,,,,
Revelation,2,21,2,e)/dwka,,,,,,
Revelation,2,21,3,au)th=|,,,,,,
Revelation,2,21,4,xro/non,,,,,,
Revelation,2,21,5,i(/na,,,,,,
Revelation,2,21,6,"metanoh/sh|,",,,,,,
Revelation,2,21,7,kai\,,,,,,
Revelation,2,21,8,ou),,,,,,
Revelation,2,21,9,qe/lei,,,,,,
Revelation,2,21,10,metanoh=sai,,,,,,
Revelation,2,21,11,e)k,,,,,,
Revelation,2,21,12,th=s,,,,,,
Revelation,2,21,13,pornei/as,,,,,,
Revelation,2,21,14,au)th=s.,,,,,,
Revelation,2,22,1,i)dou\,,,,,,
Revelation,2,22,2,ba/llw,,,,,,
Revelation,2,22,3,au)th\n,,,,,,
Revelation,2,22,4,ei)s,,,,,,
Revelation,2,22,5,"kli/nhn,",,,,,,
Revelation,2,22,6,kai\,,,,,,
Revelation,2,22,7,tou\s,,,,,,
Revelation,2,22,8,moixeu/ontas,,,,,,
Revelation,2,22,9,met’,,,,,,
Revelation,2,22,10,au)th=s,,,,,,
Revelation,2,22,11,ei)s,,,,,,
Revelation,2,22,12,qli=yin,,,,,,
Revelation,2,22,13,"mega/lhn,",,,,,,
Revelation,2,22,14,e)a\n,,,,,,
Revelation,2,22,15,mh\,,,,,,
Revelation,2,22,16,⸀metanoh/swsin,,,,,,
Revelation,2,22,17,e)k,,,,,,
Revelation,2,22,18,tw=n,,,,,,
Revelation,2,22,19,e)/rgwn,,,,,,
Revelation,2,22,20,au)th=s·,,,,,,
Revelation,2,23,1,kai\,,,,,,
Revelation,2,23,2,ta\,,,,,,
Revelation,2,23,3,te/kna,,,,,,
Revelation,2,23,4,au)th=s,,,,,,
Revelation,2,23,5,a)poktenw=,,,,,,
Revelation,2,23,6,e)n,,,,,,
Revelation,2,23,7,qana/tw|·,,,,,,
Revelation,2,23,8,kai\,,,,,,
Revelation,2,23,9,gnw/sontai,,,,,,
Revelation,2,23,10,pa=sai,,,,,,
Revelation,2,23,11,ai(,,,,,,
Revelation,2,23,12,e)kklhsi/ai,,,,,,
Revelation,2,23,13,o(/ti,,,,,,
Revelation,2,23,14,e)gw/,,,,,,
Revelation,2,23,15,ei)mi,,,,,,
Revelation,2,23,16,o(,,,,,,
Revelation,2,23,17,e)raunw=n,,,,,,
Revelation,2,23,18,nefrou\s,,,,,,
Revelation,2,23,19,kai\,,,,,,
Revelation,2,23,20,"kardi/as,",,,,,,
Revelation,2,23,21,kai\,,,,,,
Revelation,2,23,22,dw/sw,,,,,,
Revelation,2,23,23,u(mi=n,,,,,,
Revelation,2,23,24,e(ka/stw|,,,,,,
Revelation,2,23,25,kata\,,,,,,
Revelation,2,23,26,ta\,,,,,,
Revelation,2,23,27,e)/rga,,,,,,
Revelation,2,23,28,u(mw=n.,,,,,,
Revelation,2,24,1,u(mi=n,,,,,,
Revelation,2,24,2,de\,,,,,,
Revelation,2,24,3,le/gw,,,,,,
Revelation,2,24,4,toi=s,,,,,,
Revelation,2,24,5,loipoi=s,,,,,,
Revelation,2,24,6,toi=s,,,,,,
Revelation,2,24,7,e)n,,,,,,
Revelation,2,24,8,"*quatei/rois,",,,,,,
Revelation,2,24,9,o(/soi,,,,,,
Revelation,2,24,10,ou)k,,,,,,
Revelation,2,24,11,e)/xousin,,,,,,
Revelation,2,24,12,th\n,,,,,,
Revelation,2,24,13,didaxh\n,,,,,,
Revelation,2,24,14,"tau/thn,",,,,,,
Revelation,2,24,15,oi(/tines,,,,,,
Revelation,2,24,16,ou)k,,,,,,
Revelation,2,24,17,e)/gnwsan,,,,,,
Revelation,2,24,18,ta\,,,,,,
Revelation,2,24,19,baqe/a,,,,,,
Revelation,2,24,20,tou=,,,,,,
Revelation,2,24,21,"*satana=,",,,,,,
Revelation,2,24,22,w(s,,,,,,
Revelation,2,24,23,"le/gousin,",,,,,,
Revelation,2,24,24,ou),,,,,,
Revelation,2,24,25,ba/llw,,,,,,
Revelation,2,24,26,e)f’,,,,,,
Revelation,2,24,27,u(ma=s,,,,,,
Revelation,2,24,28,a)/llo,,,,,,
Revelation,2,24,29,ba/ros·,,,,,,
Revelation,2,25,1,plh\n,,,,,,
Revelation,2,25,2,o(\,,,,,,
Revelation,2,25,3,e)/xete,,,,,,
Revelation,2,25,4,krath/sate,,,,,,
Revelation,2,25,5,a)/xri,,,,,,
Revelation,2,25,6,ou(=,,,,,,
Revelation,2,25,7,a)\n,,,,,,
Revelation,2,25,8,h(/cw.,,,,,,
Revelation,2,26,1,kai\,,,,,,
Revelation,2,26,2,o(,,,,,,
Revelation,2,26,3,nikw=n,,,,,,
Revelation,2,26,4,kai\,,,,,,
Revelation,2,26,5,o(,,,,,,
Revelation,2,26,6,thrw=n,,,,,,
Revelation,2,26,7,a)/xri,,,,,,
Revelation,2,26,8,te/lous,,,,,,
Revelation,2,26,9,ta\,,,,,,
Revelation,2,26,10,e)/rga,,,,,,
Revelation,2,26,11,"mou,",,,,,,
Revelation,2,26,12,dw/sw,,,,,,
Revelation,2,26,13,au)tw=|,,,,,,
Revelation,2,26,14,e)cousi/an,,,,,,
Revelation,2,26,15,e)pi\,,,,,,
Revelation,2,26,16,tw=n,,,,,,
Revelation,2,26,17,"e)qnw=n,",,,,,,
Revelation,2,27,1,kai\,,,,,,
Revelation,2,27,2,poimanei=,,,,,,
Revelation,2,27,3,au)tou\s,,,,,,
Revelation,2,27,4,e)n,,,,,,
Revelation,2,27,5,r(a/bdw|,,,,,,
Revelation,2,27,6,sidhra=|,,,,,,
Revelation,2,27,7,w(s,,,,,,
Revelation,2,27,8,ta\,,,,,,
Revelation,2,27,9,skeu/h,,,,,,
Revelation,2,27,10,ta\,,,,,,
Revelation,2,27,11,keramika\,,,,,,
Revelation,2,27,12,"⸀suntri/betai,",,,,,,
Revelation,2,28,1,w(s,,,,,,
Revelation,2,28,2,ka)gw\,,,,,,
Revelation,2,28,3,ei)/lhfa,,,,,,
Revelation,2,28,4,para\,,,,,,
Revelation,2,28,5,tou=,,,,,,
Revelation,2,28,6,patro/s,,,,,,
Revelation,2,28,7,"mou,",,,,,,
Revelation,2,28,8,kai\,,,,,,
Revelation,2,28,9,dw/sw,,,,,,
Revelation,2,28,10,au)tw=|,,,,,,
Revelation,2,28,11,to\n,,,,,,
Revelation,2,28,12,a)ste/ra,,,,,,
Revelation,2,28,13,to\n,,,,,,
Revelation,2,28,14,prwi+no/n.,,,,,,
Revelation,2,29,1,o(,,,,,,
Revelation,2,29,2,e)/xwn,,,,,,
Revelation,2,29,3,ou)=s,,,,,,
Revelation,2,29,4,a)kousa/tw,,,,,,
Revelation,2,29,5,ti/,,,,,,
Revelation,2,29,6,to\,,,,,,
Revelation,2,29,7,pneu=ma,,,,,,
Revelation,2,29,8,le/gei,,,,,,
Revelation,2,29,9,tai=s,,,,,,
Revelation,2,29,10,e)kklhsi/ais.,,,,,,
Revelation,3,1,1,*kai\,,,,,,
Revelation,3,1,2,tw=|,,,,,,
Revelation,3,1,3,a)gge/lw|,,,,,,
Revelation,3,1,4,th=s,,,,,,
Revelation,3,1,5,e)n,,,,,,
Revelation,3,1,6,*sa/rdesin,,,,,,
Revelation,3,1,7,e)kklhsi/as,,,,,,
Revelation,3,1,8,gra/yon·,,,,,,
Revelation,3,1,9,*ta/de,,,,,,
Revelation,3,1,10,le/gei,,,,,,
Revelation,3,1,11,o(,,,,,,
Revelation,3,1,12,e)/xwn,,,,,,
Revelation,3,1,13,ta\,,,,,,
Revelation,3,1,14,e(pta\,,,,,,
Revelation,3,1,15,pneu/mata,,,,,,
Revelation,3,1,16,tou=,,,,,,
Revelation,3,1,17,qeou=,,,,,,
Revelation,3,1,18,kai\,,,,,,
Revelation,3,1,19,tou\s,,,,,,
Revelation,3,1,20,e(pta\,,,,,,
Revelation,3,1,21,a)ste/ras·,,,,,,
Revelation,3,1,22,*oi)=da/,,,,,,
Revelation,3,1,23,sou,,,,,,
Revelation,3,1,24,ta\,,,,,,
Revelation,3,1,25,"e)/rga,",,,,,,
Revelation,3,1,26,o(/ti,,,,,,
Revelation,3,1,27,o)/noma,,,,,,
Revelation,3,1,28,e)/xeis,,,,,,
Revelation,3,1,29,o(/ti,,,,,,
Revelation,3,1,30,"zh=|s,",,,,,,
Revelation,3,1,31,kai\,,,,,,
Revelation,3,1,32,nekro\s,,,,,,
Revelation,3,1,33,ei)=.,,,,,,
Revelation,3,2,1,gi/nou,,,,,,
Revelation,3,2,2,"grhgorw=n,",,,,,,
Revelation,3,2,3,kai\,,,,,,
Revelation,3,2,4,sth/rison,,,,,,
Revelation,3,2,5,ta\,,,,,,
Revelation,3,2,6,loipa\,,,,,,
Revelation,3,2,7,a(\,,,,,,
Revelation,3,2,8,⸂e)/mellon,,,,,,
Revelation,3,2,9,"a)poqanei=n⸃,",,,,,,
Revelation,3,2,10,ou),,,,,,
Revelation,3,2,11,ga\r,,,,,,
Revelation,3,2,12,eu(/rhka/,,,,,,
Revelation,3,2,13,sou,,,,,,
Revelation,3,2,14,⸀ta\,,,,,,
Revelation,3,2,15,e)/rga,,,,,,
Revelation,3,2,16,peplhrwme/na,,,,,,
Revelation,3,2,17,e)nw/pion,,,,,,
Revelation,3,2,18,tou=,,,,,,
Revelation,3,2,19,qeou=,,,,,,
Revelation,3,2,20,mou·,,,,,,
Revelation,3,3,1,mnhmo/neue,,,,,,
Revelation,3,3,2,ou)=n,,,,,,
Revelation,3,3,3,pw=s,,,,,,
Revelation,3,3,4,ei)/lhfas,,,,,,
Revelation,3,3,5,kai\,,,,,,
Revelation,3,3,6,h)/kousas,,,,,,
Revelation,3,3,7,kai\,,,,,,
Revelation,3,3,8,"th/rei,",,,,,,
Revelation,3,3,9,kai\,,,,,,
Revelation,3,3,10,metano/hson·,,,,,,
Revelation,3,3,11,e)a\n,,,,,,
Revelation,3,3,12,ou)=n,,,,,,
Revelation,3,3,13,mh\,,,,,,
Revelation,3,3,14,"grhgorh/sh|s,",,,,,,
Revelation,3,3,15,⸀h(/cw,,,,,,
Revelation,3,3,16,w(s,,,,,,
Revelation,3,3,17,"kle/pths,",,,,,,
Revelation,3,3,18,kai\,,,,,,
Revelation,3,3,19,ou),,,,,,
Revelation,3,3,20,mh\,,,,,,
Revelation,3,3,21,⸀gnw=|s,,,,,,
Revelation,3,3,22,poi/an,,,,,,
Revelation,3,3,23,w(/ran,,,,,,
Revelation,3,3,24,h(/cw,,,,,,
Revelation,3,3,25,e)pi\,,,,,,
Revelation,3,3,26,se/·,,,,,,
Revelation,3,4,1,a)lla\,,,,,,
Revelation,3,4,2,⸂e)/xeis,,,,,,
Revelation,3,4,3,o)li/ga⸃,,,,,,
Revelation,3,4,4,o)no/mata,,,,,,
Revelation,3,4,5,e)n,,,,,,
Revelation,3,4,6,*sa/rdesin,,,,,,
Revelation,3,4,7,a(\,,,,,,
Revelation,3,4,8,ou)k,,,,,,
Revelation,3,4,9,e)mo/lunan,,,,,,
Revelation,3,4,10,ta\,,,,,,
Revelation,3,4,11,i(ma/tia,,,,,,
Revelation,3,4,12,"au)tw=n,",,,,,,
Revelation,3,4,13,kai\,,,,,,
Revelation,3,4,14,peripath/sousin,,,,,,
Revelation,3,4,15,met’,,,,,,
Revelation,3,4,16,e)mou=,,,,,,
Revelation,3,4,17,e)n,,,,,,
Revelation,3,4,18,"leukoi=s,",,,,,,
Revelation,3,4,19,o(/ti,,,,,,
Revelation,3,4,20,a)/cioi/,,,,,,
Revelation,3,4,21,ei)sin.,,,,,,
Revelation,3,5,1,o(,,,,,,
Revelation,3,5,2,nikw=n,,,,,,
Revelation,3,5,3,⸀ou(/tws,,,,,,
Revelation,3,5,4,peribalei=tai,,,,,,
Revelation,3,5,5,e)n,,,,,,
Revelation,3,5,6,i(mati/ois,,,,,,
Revelation,3,5,7,"leukoi=s,",,,,,,
Revelation,3,5,8,kai\,,,,,,
